match_id,team_id,team,player_name,position,shirt_number
498729,559,Sevilla FC,Player 11,LW,11
498729,92,Real Sociedad de Fútbol,Player 1,GK,1
498729,92,Real Sociedad de Fútbol,Player 2,RB,2
498729,92,Real Sociedad de Fútbol,Player 3,CB,3
498729,92,Real Sociedad de Fútbol,Player 4,CB,4
498729,92,Real Sociedad de Fútbol,Player 5,LB,5
498729,92,Real Sociedad de Fútbol,Player 6,CDM,6
498729,92,Real Sociedad de Fútbol,Player 7,CDM,7
498729,92,Real Sociedad de Fútbol,Player 8,RM,8
498729,92,Real Sociedad de Fútbol,Player 9,CAM,9
498729,92,Real Sociedad de Fútbol,Player 10,LM,10
498729,92,Real Sociedad de Fútbol,Player 11,ST,11
498723,77,Athletic Club,Player 1,GK,1
498723,77,Athletic Club,Player 2,RB,2
498723,77,Athletic Club,Player 3,CB,3
498723,77,Athletic Club,Player 4,CB,4
498723,77,Athletic Club,Player 5,LB,5
498723,77,Athletic Club,Player 6,CM,6
498723,77,Athletic Club,Player 7,CM,7
498723,77,Athletic Club,Player 8,CM,8
498723,77,Athletic Club,Player 9,RW,9
498723,77,Athletic Club,Player 10,ST,10
498723,77,Athletic Club,Player 11,LW,11
498723,90,Real Betis Balompié,Player 1,GK,1
498723,90,Real Betis Balompié,Player 2,RB,2
498723,90,Real Betis Balompié,Player 3,CB,3
498723,90,Real Betis Balompié,Player 4,CB,4
498723,90,Real Betis Balompié,Player 5,LB,5
498723,90,Real Betis Balompié,Player 6,RM,6
498723,90,Real Betis Balompié,Player 7,CM,7
498723,90,Real Betis Balompié,Player 8,CM,8
498723,90,Real Betis Balompié,Player 9,LM,9
498723,90,Real Betis Balompié,Player 10,ST,10
498723,90,Real Betis Balompié,Player 11,ST,11
498726,558,RC Celta de Vigo,Player 1,GK,1
498726,558,RC Celta de Vigo,Player 2,RB,2
498726,558,RC Celta de Vigo,Player 3,CB,3
498726,558,RC Celta de Vigo,Player 4,CB,4
498726,558,RC Celta de Vigo,Player 5,LB,5
498726,558,RC Celta de Vigo,Player 6,CM,6
498726,558,RC Celta de Vigo,Player 7,CM,7
498726,558,RC Celta de Vigo,Player 8,CM,8
498726,558,RC Celta de Vigo,Player 9,RW,9
498726,558,RC Celta de Vigo,Player 10,ST,10
498726,558,RC Celta de Vigo,Player 11,LW,11
498726,82,Getafe CF,Player 1,GK,1
498726,82,Getafe CF,Player 2,CB,2
498726,82,Getafe CF,Player 3,CB,3
498726,82,Getafe CF,Player 4,CB,4
498726,82,Getafe CF,Player 5,RM,5
498726,82,Getafe CF,Player 6,CM,6
498726,82,Getafe CF,Player 7,CM,7
498726,82,Getafe CF,Player 8,CM,8
498726,82,Getafe CF,Player 9,LM,9
498726,82,Getafe CF,Player 10,ST,10
498726,82,Getafe CF,Player 11,ST,11
498731,94,Villarreal CF,Player 1,GK,1
498731,94,Villarreal CF,Player 2,RB,2
498731,94,Villarreal CF,Player 3,CB,3
498731,94,Villarreal CF,Player 4,CB,4
498731,94,Villarreal CF,Player 5,LB,5
498731,94,Villarreal CF,Player 6,RM,6
498731,94,Villarreal CF,Player 7,CM,7
498731,94,Villarreal CF,Player 8,CM,8
498731,94,Villarreal CF,Player 9,LM,9
498731,94,Villarreal CF,Player 10,ST,10
498731,94,Villarreal CF,Player 11,ST,11
498731,87,Rayo Vallecano de Madrid,Player 1,GK,1
498731,87,Rayo Vallecano de Madrid,Player 2,RB,2
498731,87,Rayo Vallecano de Madrid,Player 3,CB,3
498731,87,Rayo Vallecano de Madrid,Player 4,CB,4
498731,87,Rayo Vallecano de Madrid,Player 5,LB,5
498731,87,Rayo Vallecano de Madrid,Player 6,RM,6
498731,87,Rayo Vallecano de Madrid,Player 7,CM,7
498731,87,Rayo Vallecano de Madrid,Player 8,CM,8
498731,87,Rayo Vallecano de Madrid,Player 9,LM,9
498731,87,Rayo Vallecano de Madrid,Player 10,ST,10
498731,87,Rayo Vallecano de Madrid,Player 11,ST,11
498730,95,Valencia CF,Player 1,GK,1
498730,95,Valencia CF,Player 2,RB,2
498730,95,Valencia CF,Player 3,CB,3
498730,95,Valencia CF,Player 4,CB,4
498730,95,Valencia CF,Player 5,LB,5
498730,95,Valencia CF,Player 6,CDM,6
498730,95,Valencia CF,Player 7,CDM,7
498730,95,Valencia CF,Player 8,RM,8
498730,95,Valencia CF,Player 9,CAM,9
498730,95,Valencia CF,Player 10,LM,10
498730,95,Valencia CF,Player 11,ST,11
498730,86,Real Madrid CF,Player 1,GK,1
498730,86,Real Madrid CF,Player 2,RB,2
498730,86,Real Madrid CF,Player 3,CB,3
498730,86,Real Madrid CF,Player 4,CB,4
498730,86,Real Madrid CF,Player 5,LB,5
498730,86,Real Madrid CF,Player 6,RM,6
498730,86,Real Madrid CF,Player 7,CM,7
498730,86,Real Madrid CF,Player 8,CM,8
498730,86,Real Madrid CF,Player 9,LM,9
498730,86,Real Madrid CF,Player 10,ST,10
498730,86,Real Madrid CF,Player 11,ST,11
498737,87,Rayo Vallecano de Madrid,Player 1,GK,1
498737,87,Rayo Vallecano de Madrid,Player 2,RB,2
498737,87,Rayo Vallecano de Madrid,Player 3,CB,3
498737,87,Rayo Vallecano de Madrid,Player 4,CB,4
498737,87,Rayo Vallecano de Madrid,Player 5,LB,5
498737,87,Rayo Vallecano de Madrid,Player 6,CM,6
498737,87,Rayo Vallecano de Madrid,Player 7,CM,7
498737,87,Rayo Vallecano de Madrid,Player 8,CM,8
498737,87,Rayo Vallecano de Madrid,Player 9,RW,9
498737,87,Rayo Vallecano de Madrid,Player 10,ST,10
498737,87,Rayo Vallecano de Madrid,Player 11,LW,11
498737,275,UD Las Palmas,Player 1,GK,1
498737,275,UD Las Palmas,Player 2,RB,2
498737,275,UD Las Palmas,Player 3,CB,3
498737,275,UD Las Palmas,Player 4,CB,4
498737,275,UD Las Palmas,Player 5,LB,5
498737,275,UD Las Palmas,Player 6,CM,6
498737,275,UD Las Palmas,Player 7,CM,7
498737,275,UD Las Palmas,Player 8,CM,8
498737,275,UD Las Palmas,Player 9,RW,9
498737,275,UD Las Palmas,Player 10,ST,10
498737,275,UD Las Palmas,Player 11,LW,11
498739,86,Real Madrid CF,Player 1,GK,1
498739,86,Real Madrid CF,Player 2,RB,2
498739,86,Real Madrid CF,Player 3,CB,3
498739,86,Real Madrid CF,Player 4,CB,4
498739,86,Real Madrid CF,Player 5,LB,5
498739,86,Real Madrid CF,Player 6,CDM,6
498739,86,Real Madrid CF,Player 7,CDM,7
498739,86,Real Madrid CF,Player 8,RM,8
498739,86,Real Madrid CF,Player 9,CAM,9
498739,86,Real Madrid CF,Player 10,LM,10
498739,86,Real Madrid CF,Player 11,ST,11
498739,79,CA Osasuna,Player 1,GK,1
498739,79,CA Osasuna,Player 2,RB,2
498739,79,CA Osasuna,Player 3,CB,3
498739,79,CA Osasuna,Player 4,CB,4
498739,79,CA Osasuna,Player 5,LB,5
498739,79,CA Osasuna,Player 6,CDM,6
498739,79,CA Osasuna,Player 7,CDM,7
498739,79,CA Osasuna,Player 8,RM,8
498739,79,CA Osasuna,Player 9,CAM,9
498739,79,CA Osasuna,Player 10,LM,10
498739,79,CA Osasuna,Player 11,ST,11
498736,94,Villarreal CF,Player 1,GK,1
498736,94,Villarreal CF,Player 2,CB,2
498736,94,Villarreal CF,Player 3,CB,3
498736,94,Villarreal CF,Player 4,CB,4
498736,94,Villarreal CF,Player 5,RM,5
498736,94,Villarreal CF,Player 6,CM,6
498736,94,Villarreal CF,Player 7,CM,7
498736,94,Villarreal CF,Player 8,CM,8
498736,94,Villarreal CF,Player 9,LM,9
498736,94,Villarreal CF,Player 10,ST,10
498736,94,Villarreal CF,Player 11,ST,11
498736,263,Deportivo Alavés,Player 1,GK,1
498736,263,Deportivo Alavés,Player 2,RB,2
498736,263,Deportivo Alavés,Player 3,CB,3
498736,263,Deportivo Alavés,Player 4,CB,4
498736,263,Deportivo Alavés,Player 5,LB,5
498736,263,Deportivo Alavés,Player 6,CM,6
498736,263,Deportivo Alavés,Player 7,CM,7
498736,263,Deportivo Alavés,Player 8,CM,8
498736,263,Deportivo Alavés,Player 9,RW,9
498736,263,Deportivo Alavés,Player 10,ST,10
498736,263,Deportivo Alavés,Player 11,LW,11
498734,745,CD Leganés,Player 1,GK,1
498734,745,CD Leganés,Player 2,RB,2
498734,745,CD Leganés,Player 3,CB,3
498734,745,CD Leganés,Player 4,CB,4
498734,745,CD Leganés,Player 5,LB,5
498734,745,CD Leganés,Player 6,CDM,6
498734,745,CD Leganés,Player 7,CDM,7
498734,745,CD Leganés,Player 8,RM,8
498734,745,CD Leganés,Player 9,CAM,9
498734,745,CD Leganés,Player 10,LM,10
498734,745,CD Leganés,Player 11,ST,11
498734,559,Sevilla FC,Player 1,GK,1
498734,559,Sevilla FC,Player 2,RB,2
498734,559,Sevilla FC,Player 3,CB,3
498734,559,Sevilla FC,Player 4,CB,4
498734,559,Sevilla FC,Player 5,LB,5
498734,559,Sevilla FC,Player 6,CDM,6
498734,559,Sevilla FC,Player 7,CDM,7
498734,559,Sevilla FC,Player 8,RM,8
498734,559,Sevilla FC,Player 9,CAM,9
498734,559,Sevilla FC,Player 10,LM,10
498734,559,Sevilla FC,Player 11,ST,11
498733,90,Real Betis Balompié,Player 1,GK,1
498733,90,Real Betis Balompié,Player 2,RB,2
498733,90,Real Betis Balompié,Player 3,CB,3
498733,90,Real Betis Balompié,Player 4,CB,4
498733,90,Real Betis Balompié,Player 5,LB,5
498733,90,Real Betis Balompié,Player 6,CM,6
498733,90,Real Betis Balompié,Player 7,CM,7
498733,90,Real Betis Balompié,Player 8,CM,8
498733,90,Real Betis Balompié,Player 9,RW,9
498733,90,Real Betis Balompié,Player 10,ST,10
498733,90,Real Betis Balompié,Player 11,LW,11
498733,558,RC Celta de Vigo,Player 1,GK,1
498733,558,RC Celta de Vigo,Player 2,RB,2
498733,558,RC Celta de Vigo,Player 3,CB,3
498733,558,RC Celta de Vigo,Player 4,CB,4
498733,558,RC Celta de Vigo,Player 5,LB,5
498733,558,RC Celta de Vigo,Player 6,CM,6
498733,558,RC Celta de Vigo,Player 7,CM,7
498733,558,RC Celta de Vigo,Player 8,CM,8
498733,558,RC Celta de Vigo,Player 9,RW,9
498733,558,RC Celta de Vigo,Player 10,ST,10
498733,558,RC Celta de Vigo,Player 11,LW,11
498738,89,RCD Mallorca,Player 1,GK,1
498738,89,RCD Mallorca,Player 2,RB,2
498738,89,RCD Mallorca,Player 3,CB,3
498738,89,RCD Mallorca,Player 4,CB,4
498738,89,RCD Mallorca,Player 5,LB,5
498738,89,RCD Mallorca,Player 6,CM,6
498738,89,RCD Mallorca,Player 7,CM,7
498738,89,RCD Mallorca,Player 8,CM,8
498738,89,RCD Mallorca,Player 9,RW,9
498738,89,RCD Mallorca,Player 10,ST,10
498738,89,RCD Mallorca,Player 11,LW,11
498738,78,Club Atlético de Madrid,Player 1,GK,1
498738,78,Club Atlético de Madrid,Player 2,CB,2
498738,78,Club Atlético de Madrid,Player 3,CB,3
498738,78,Club Atlético de Madrid,Player 4,CB,4
498738,78,Club Atlético de Madrid,Player 5,RM,5
498738,78,Club Atlético de Madrid,Player 6,CM,6
498738,78,Club Atlético de Madrid,Player 7,CM,7
498738,78,Club Atlético de Madrid,Player 8,CM,8
498738,78,Club Atlético de Madrid,Player 9,LM,9
498738,78,Club Atlético de Madrid,Player 10,ST,10
498738,78,Club Atlético de Madrid,Player 11,ST,11
498735,82,Getafe CF,Player 1,GK,1
498735,82,Getafe CF,Player 2,RB,2
498735,82,Getafe CF,Player 3,CB,3
498735,82,Getafe CF,Player 4,CB,4
498735,82,Getafe CF,Player 5,LB,5
498735,82,Getafe CF,Player 6,CM,6
498735,82,Getafe CF,Player 7,CM,7
498735,82,Getafe CF,Player 8,CM,8
498735,82,Getafe CF,Player 9,RW,9
498735,82,Getafe CF,Player 10,ST,10
498735,82,Getafe CF,Player 11,LW,11
498735,298,Girona FC,Player 1,GK,1
498735,298,Girona FC,Player 2,RB,2
498735,298,Girona FC,Player 3,CB,3
498735,298,Girona FC,Player 4,CB,4
498735,298,Girona FC,Player 5,LB,5
498735,298,Girona FC,Player 6,CM,6
498735,298,Girona FC,Player 7,CM,7
498735,298,Girona FC,Player 8,CM,8
498735,298,Girona FC,Player 9,RW,9
498735,298,Girona FC,Player 10,ST,10
498735,298,Girona FC,Player 11,LW,11
498741,250,Real Valladolid CF,Player 1,GK,1
498741,250,Real Valladolid CF,Player 2,CB,2
498741,250,Real Valladolid CF,Player 3,CB,3
498741,250,Real Valladolid CF,Player 4,CB,4
498741,250,Real Valladolid CF,Player 5,RM,5
498741,250,Real Valladolid CF,Player 6,CM,6
498741,250,Real Valladolid CF,Player 7,CM,7
498741,250,Real Valladolid CF,Player 8,CM,8
498741,250,Real Valladolid CF,Player 9,LM,9
498741,250,Real Valladolid CF,Player 10,ST,10
498741,250,Real Valladolid CF,Player 11,ST,11
498741,77,Athletic Club,Player 1,GK,1
498741,77,Athletic Club,Player 2,RB,2
498741,77,Athletic Club,Player 3,CB,3
498741,77,Athletic Club,Player 4,CB,4
498741,77,Athletic Club,Player 5,LB,5
498741,77,Athletic Club,Player 6,CM,6
498741,77,Athletic Club,Player 7,CM,7
498741,77,Athletic Club,Player 8,CM,8
498741,77,Athletic Club,Player 9,RW,9
498741,77,Athletic Club,Player 10,ST,10
498741,77,Athletic Club,Player 11,LW,11
498740,92,Real Sociedad de Fútbol,Player 1,GK,1
498740,92,Real Sociedad de Fútbol,Player 2,RB,2
498740,92,Real Sociedad de Fútbol,Player 3,CB,3
498740,92,Real Sociedad de Fútbol,Player 4,CB,4
498740,92,Real Sociedad de Fútbol,Player 5,LB,5
498740,92,Real Sociedad de Fútbol,Player 6,RM,6
498740,92,Real Sociedad de Fútbol,Player 7,CM,7
498740,92,Real Sociedad de Fútbol,Player 8,CM,8
498740,92,Real Sociedad de Fútbol,Player 9,LM,9
498740,92,Real Sociedad de Fútbol,Player 10,ST,10
498740,92,Real Sociedad de Fútbol,Player 11,ST,11
498740,81,FC Barcelona,Player 1,GK,1
498740,81,FC Barcelona,Player 2,RB,2
498740,81,FC Barcelona,Player 3,CB,3
498740,81,FC Barcelona,Player 4,CB,4
498740,81,FC Barcelona,Player 5,LB,5
498740,81,FC Barcelona,Player 6,CDM,6
498740,81,FC Barcelona,Player 7,CDM,7
498740,81,FC Barcelona,Player 8,RM,8
498740,81,FC Barcelona,Player 9,CAM,9
498740,81,FC Barcelona,Player 10,LM,10
498740,81,FC Barcelona,Player 11,ST,11
498742,80,RCD Espanyol de Barcelona,Player 1,GK,1
498742,80,RCD Espanyol de Barcelona,Player 2,RB,2
498742,80,RCD Espanyol de Barcelona,Player 3,CB,3
498742,80,RCD Espanyol de Barcelona,Player 4,CB,4
498742,80,RCD Espanyol de Barcelona,Player 5,LB,5
498742,80,RCD Espanyol de Barcelona,Player 6,CDM,6
498742,80,RCD Espanyol de Barcelona,Player 7,CDM,7
498742,80,RCD Espanyol de Barcelona,Player 8,RM,8
498742,80,RCD Espanyol de Barcelona,Player 9,CAM,9
498742,80,RCD Espanyol de Barcelona,Player 10,LM,10
498742,80,RCD Espanyol de Barcelona,Player 11,ST,11
498742,95,Valencia CF,Player 1,GK,1
498742,95,Valencia CF,Player 2,RB,2
498742,95,Valencia CF,Player 3,CB,3
498742,95,Valencia CF,Player 4,CB,4
498742,95,Valencia CF,Player 5,LB,5
498742,95,Valencia CF,Player 6,CDM,6
498742,95,Valencia CF,Player 7,CDM,7
498742,95,Valencia CF,Player 8,RM,8
498742,95,Valencia CF,Player 9,CAM,9
498742,95,Valencia CF,Player 10,LM,10
498742,95,Valencia CF,Player 11,ST,11
498748,82,Getafe CF,Player 1,GK,1
498748,82,Getafe CF,Player 2,RB,2
498748,82,Getafe CF,Player 3,CB,3
498748,82,Getafe CF,Player 4,CB,4
498748,82,Getafe CF,Player 5,LB,5
498748,82,Getafe CF,Player 6,CDM,6
498748,82,Getafe CF,Player 7,CDM,7
498748,82,Getafe CF,Player 8,RM,8
498748,82,Getafe CF,Player 9,CAM,9
498748,82,Getafe CF,Player 10,LM,10
498748,82,Getafe CF,Player 11,ST,11
498748,250,Real Valladolid CF,Player 1,GK,1
498748,250,Real Valladolid CF,Player 2,CB,2
498748,250,Real Valladolid CF,Player 3,CB,3
498748,250,Real Valladolid CF,Player 4,CB,4
498748,250,Real Valladolid CF,Player 5,RM,5
498748,250,Real Valladolid CF,Player 6,CM,6
498748,250,Real Valladolid CF,Player 7,CM,7
498748,250,Real Valladolid CF,Player 8,CM,8
498748,250,Real Valladolid CF,Player 9,LM,9
498748,250,Real Valladolid CF,Player 10,ST,10
498748,250,Real Valladolid CF,Player 11,ST,11
498750,95,Valencia CF,Player 1,GK,1
498750,95,Valencia CF,Player 2,RB,2
498750,95,Valencia CF,Player 3,CB,3
498750,95,Valencia CF,Player 4,CB,4
498750,95,Valencia CF,Player 5,LB,5
498750,95,Valencia CF,Player 6,CDM,6
498750,95,Valencia CF,Player 7,CDM,7
498750,95,Valencia CF,Player 8,RM,8
498750,95,Valencia CF,Player 9,CAM,9
498750,95,Valencia CF,Player 10,LM,10
498750,95,Valencia CF,Player 11,ST,11
498750,90,Real Betis Balompié,Player 1,GK,1
498750,90,Real Betis Balompié,Player 2,CB,2
498750,90,Real Betis Balompié,Player 3,CB,3
498750,90,Real Betis Balompié,Player 4,CB,4
498750,90,Real Betis Balompié,Player 5,RM,5
498750,90,Real Betis Balompié,Player 6,CM,6
498750,90,Real Betis Balompié,Player 7,CM,7
498750,90,Real Betis Balompié,Player 8,CM,8
498750,90,Real Betis Balompié,Player 9,LM,9
498750,90,Real Betis Balompié,Player 10,ST,10
498750,90,Real Betis Balompié,Player 11,ST,11
498744,78,Club Atlético de Madrid,Player 1,GK,1
498744,78,Club Atlético de Madrid,Player 2,RB,2
498744,78,Club Atlético de Madrid,Player 3,CB,3
498744,78,Club Atlético de Madrid,Player 4,CB,4
498744,78,Club Atlético de Madrid,Player 5,LB,5
498744,78,Club Atlético de Madrid,Player 6,RM,6
498744,78,Club Atlético de Madrid,Player 7,CM,7
498744,78,Club Atlético de Madrid,Player 8,CM,8
498744,78,Club Atlético de Madrid,Player 9,LM,9
498744,78,Club Atlético de Madrid,Player 10,ST,10
498744,78,Club Atlético de Madrid,Player 11,ST,11
498744,263,Deportivo Alavés,Player 1,GK,1
498744,263,Deportivo Alavés,Player 2,RB,2
498744,263,Deportivo Alavés,Player 3,CB,3
498744,263,Deportivo Alavés,Player 4,CB,4
498744,263,Deportivo Alavés,Player 5,LB,5
498744,263,Deportivo Alavés,Player 6,CM,6
498744,263,Deportivo Alavés,Player 7,CM,7
498744,263,Deportivo Alavés,Player 8,CM,8
498744,263,Deportivo Alavés,Player 9,RW,9
498744,263,Deportivo Alavés,Player 10,ST,10
498744,263,Deportivo Alavés,Player 11,LW,11
498751,275,UD Las Palmas,Player 1,GK,1
498751,275,UD Las Palmas,Player 2,RB,2
498751,275,UD Las Palmas,Player 3,CB,3
498751,275,UD Las Palmas,Player 4,CB,4
498751,275,UD Las Palmas,Player 5,LB,5
498751,275,UD Las Palmas,Player 6,RM,6
498751,275,UD Las Palmas,Player 7,CM,7
498751,275,UD Las Palmas,Player 8,CM,8
498751,275,UD Las Palmas,Player 9,LM,9
498751,275,UD Las Palmas,Player 10,ST,10
498751,275,UD Las Palmas,Player 11,ST,11
498751,89,RCD Mallorca,Player 1,GK,1
498751,89,RCD Mallorca,Player 2,RB,2
498751,89,RCD Mallorca,Player 3,CB,3
498751,89,RCD Mallorca,Player 4,CB,4
498751,89,RCD Mallorca,Player 5,LB,5
498751,89,RCD Mallorca,Player 6,RM,6
498751,89,RCD Mallorca,Player 7,CM,7
498751,89,RCD Mallorca,Player 8,CM,8
498751,89,RCD Mallorca,Player 9,LM,9
498751,89,RCD Mallorca,Player 10,ST,10
498751,89,RCD Mallorca,Player 11,ST,11
498752,298,Girona FC,Player 1,GK,1
498752,298,Girona FC,Player 2,RB,2
498752,298,Girona FC,Player 3,CB,3
498752,298,Girona FC,Player 4,CB,4
498752,298,Girona FC,Player 5,LB,5
498752,298,Girona FC,Player 6,CM,6
498752,298,Girona FC,Player 7,CM,7
498752,298,Girona FC,Player 8,CM,8
498752,298,Girona FC,Player 9,RW,9
498752,298,Girona FC,Player 10,ST,10
498752,298,Girona FC,Player 11,LW,11
498752,80,RCD Espanyol de Barcelona,Player 1,GK,1
498752,80,RCD Espanyol de Barcelona,Player 2,RB,2
498752,80,RCD Espanyol de Barcelona,Player 3,CB,3
498752,80,RCD Espanyol de Barcelona,Player 4,CB,4
498752,80,RCD Espanyol de Barcelona,Player 5,LB,5
498752,80,RCD Espanyol de Barcelona,Player 6,CDM,6
498752,80,RCD Espanyol de Barcelona,Player 7,CDM,7
498752,80,RCD Espanyol de Barcelona,Player 8,RM,8
498752,80,RCD Espanyol de Barcelona,Player 9,CAM,9
498752,80,RCD Espanyol de Barcelona,Player 10,LM,10
498752,80,RCD Espanyol de Barcelona,Player 11,ST,11
498747,558,RC Celta de Vigo,Player 1,GK,1
498747,558,RC Celta de Vigo,Player 2,RB,2
498747,558,RC Celta de Vigo,Player 3,CB,3
498747,558,RC Celta de Vigo,Player 4,CB,4
498747,558,RC Celta de Vigo,Player 5,LB,5
498747,558,RC Celta de Vigo,Player 6,RM,6
498747,558,RC Celta de Vigo,Player 7,CM,7
498747,558,RC Celta de Vigo,Player 8,CM,8
498747,558,RC Celta de Vigo,Player 9,LM,9
498747,558,RC Celta de Vigo,Player 10,ST,10
498747,558,RC Celta de Vigo,Player 11,ST,11
498747,81,FC Barcelona,Player 1,GK,1
498747,81,FC Barcelona,Player 2,RB,2
498747,81,FC Barcelona,Player 3,CB,3
498747,81,FC Barcelona,Player 4,CB,4
498747,81,FC Barcelona,Player 5,LB,5
498747,81,FC Barcelona,Player 6,CDM,6
498747,81,FC Barcelona,Player 7,CDM,7
498747,81,FC Barcelona,Player 8,RM,8
498747,81,FC Barcelona,Player 9,CAM,9
498747,81,FC Barcelona,Player 10,LM,10
498747,81,FC Barcelona,Player 11,ST,11
498745,79,CA Osasuna,Player 1,GK,1
498745,79,CA Osasuna,Player 2,RB,2
498745,79,CA Osasuna,Player 3,CB,3
498745,79,CA Osasuna,Player 4,CB,4
498745,79,CA Osasuna,Player 5,LB,5
498745,79,CA Osasuna,Player 6,CDM,6
498745,79,CA Osasuna,Player 7,CDM,7
498745,79,CA Osasuna,Player 8,RM,8
498745,79,CA Osasuna,Player 9,CAM,9
498745,79,CA Osasuna,Player 10,LM,10
498745,79,CA Osasuna,Player 11,ST,11
498745,94,Villarreal CF,Player 1,GK,1
498745,94,Villarreal CF,Player 2,RB,2
498745,94,Villarreal CF,Player 3,CB,3
498745,94,Villarreal CF,Player 4,CB,4
498745,94,Villarreal CF,Player 5,LB,5
498745,94,Villarreal CF,Player 6,RM,6
498745,94,Villarreal CF,Player 7,CM,7
498745,94,Villarreal CF,Player 8,CM,8
498745,94,Villarreal CF,Player 9,LM,9
498745,94,Villarreal CF,Player 10,ST,10
498745,94,Villarreal CF,Player 11,ST,11
498749,559,Sevilla FC,Player 1,GK,1
498749,559,Sevilla FC,Player 2,RB,2
498749,559,Sevilla FC,Player 3,CB,3
498749,559,Sevilla FC,Player 4,CB,4
498749,559,Sevilla FC,Player 5,LB,5
498749,559,Sevilla FC,Player 6,CDM,6
498749,559,Sevilla FC,Player 7,CDM,7
498749,559,Sevilla FC,Player 8,RM,8
498749,559,Sevilla FC,Player 9,CAM,9
498749,559,Sevilla FC,Player 10,LM,10
498749,559,Sevilla FC,Player 11,ST,11
498749,87,Rayo Vallecano de Madrid,Player 1,GK,1
498749,87,Rayo Vallecano de Madrid,Player 2,RB,2
498749,87,Rayo Vallecano de Madrid,Player 3,CB,3
498749,87,Rayo Vallecano de Madrid,Player 4,CB,4
498749,87,Rayo Vallecano de Madrid,Player 5,LB,5
498749,87,Rayo Vallecano de Madrid,Player 6,CDM,6
498749,87,Rayo Vallecano de Madrid,Player 7,CDM,7
498749,87,Rayo Vallecano de Madrid,Player 8,RM,8
498749,87,Rayo Vallecano de Madrid,Player 9,CAM,9
498749,87,Rayo Vallecano de Madrid,Player 10,LM,10
498749,87,Rayo Vallecano de Madrid,Player 11,ST,11
498746,745,CD Leganés,Player 1,GK,1
498746,745,CD Leganés,Player 2,RB,2
498746,745,CD Leganés,Player 3,CB,3
498746,745,CD Leganés,Player 4,CB,4
498746,745,CD Leganés,Player 5,LB,5
498746,745,CD Leganés,Player 6,CM,6
498746,745,CD Leganés,Player 7,CM,7
498746,745,CD Leganés,Player 8,CM,8
498746,745,CD Leganés,Player 9,RW,9
498746,745,CD Leganés,Player 10,ST,10
498746,745,CD Leganés,Player 11,LW,11
498746,86,Real Madrid CF,Player 1,GK,1
498746,86,Real Madrid CF,Player 2,CB,2
498746,86,Real Madrid CF,Player 3,CB,3
498746,86,Real Madrid CF,Player 4,CB,4
498746,86,Real Madrid CF,Player 5,RM,5
498746,86,Real Madrid CF,Player 6,CM,6
498746,86,Real Madrid CF,Player 7,CM,7
498746,86,Real Madrid CF,Player 8,CM,8
498746,86,Real Madrid CF,Player 9,LM,9
498746,86,Real Madrid CF,Player 10,ST,10
498746,86,Real Madrid CF,Player 11,ST,11
498743,77,Athletic Club,Player 1,GK,1
498743,77,Athletic Club,Player 2,RB,2
498743,77,Athletic Club,Player 3,CB,3
498743,77,Athletic Club,Player 4,CB,4
498743,77,Athletic Club,Player 5,LB,5
498743,77,Athletic Club,Player 6,RM,6
498743,77,Athletic Club,Player 7,CM,7
498743,77,Athletic Club,Player 8,CM,8
498743,77,Athletic Club,Player 9,LM,9
498743,77,Athletic Club,Player 10,ST,10
498743,77,Athletic Club,Player 11,ST,11
498743,92,Real Sociedad de Fútbol,Player 1,GK,1
498743,92,Real Sociedad de Fútbol,Player 2,RB,2
498743,92,Real Sociedad de Fútbol,Player 3,CB,3
498743,92,Real Sociedad de Fútbol,Player 4,CB,4
498743,92,Real Sociedad de Fútbol,Player 5,LB,5
498743,92,Real Sociedad de Fútbol,Player 6,RM,6
498743,92,Real Sociedad de Fútbol,Player 7,CM,7
498743,92,Real Sociedad de Fútbol,Player 8,CM,8
498743,92,Real Sociedad de Fútbol,Player 9,LM,9
498743,92,Real Sociedad de Fútbol,Player 10,ST,10
498743,92,Real Sociedad de Fútbol,Player 11,ST,11
498758,89,RCD Mallorca,Player 1,GK,1
498758,89,RCD Mallorca,Player 2,RB,2
498758,89,RCD Mallorca,Player 3,CB,3
498758,89,RCD Mallorca,Player 4,CB,4
498758,89,RCD Mallorca,Player 5,LB,5
498758,89,RCD Mallorca,Player 6,RM,6
498758,89,RCD Mallorca,Player 7,CM,7
498758,89,RCD Mallorca,Player 8,CM,8
498758,89,RCD Mallorca,Player 9,LM,9
498758,89,RCD Mallorca,Player 10,ST,10
498758,89,RCD Mallorca,Player 11,ST,11
498758,95,Valencia CF,Player 1,GK,1
498758,95,Valencia CF,Player 2,RB,2
498758,95,Valencia CF,Player 3,CB,3
498758,95,Valencia CF,Player 4,CB,4
498758,95,Valencia CF,Player 5,LB,5
498758,95,Valencia CF,Player 6,CDM,6
498758,95,Valencia CF,Player 7,CDM,7
498758,95,Valencia CF,Player 8,RM,8
498758,95,Valencia CF,Player 9,CAM,9
498758,95,Valencia CF,Player 10,LM,10
498758,95,Valencia CF,Player 11,ST,11
498754,81,FC Barcelona,Player 1,GK,1
498754,81,FC Barcelona,Player 2,RB,2
498754,81,FC Barcelona,Player 3,CB,3
498754,81,FC Barcelona,Player 4,CB,4
498754,81,FC Barcelona,Player 5,LB,5
498754,81,FC Barcelona,Player 6,CM,6
498754,81,FC Barcelona,Player 7,CM,7
