match_id,home_possession,away_possession,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,home_pass_accuracy,away_pass_accuracy,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,home_formation,away_formation
498688,51.9,48.1,8,8,3,3,2.8,1.26,78.4,73.7,1,0,1,0,21,8,4-2-3-1,4-2-3-1
498693,50.6,49.4,7,2,2,0,0.28,0.08,81.8,90.4,2,1,0,0,14,19,4-3-3,4-4-2
498702,56.0,44.0,12,12,6,5,2.54,1.57,88.5,85.1,1,0,0,0,16,15,4-2-3-1,3-5-2
498695,49.7,50.3,5,6,3,1,1.16,1.17,84.4,75.1,1,3,0,0,22,18,4-4-2,4-2-3-1
498700,46.3,53.7,8,10,3,4,1.11,2.15,84.2,81.5,2,2,0,0,14,12,4-4-2,4-4-2
498701,49.9,50.1,7,10,2,3,0.28,1.28,86.7,80.9,0,1,0,0,20,14,3-5-2,4-2-3-1
498698,52.4,47.6,14,11,7,4,2.64,0.44,92.6,79.5,2,3,0,0,17,15,4-3-3,4-3-3
498696,52.0,48.0,11,7,5,1,1.94,1.35,78.4,85.6,1,2,0,1,16,21,4-4-2,3-5-2
498694,41.2,58.8,10,13,5,8,0.4,2.86,84.5,90.0,2,0,0,0,22,19,4-3-3,4-4-2
498697,52.2,47.8,13,9,6,4,1.49,0.36,86.7,74.4,0,2,0,0,12,15,4-2-3-1,4-4-2
498699,49.0,51.0,6,5,1,3,0.95,0.97,85.7,88.5,3,1,0,0,9,13,4-4-2,3-5-2
498706,46.2,53.8,10,12,3,7,2.4,3.34,86.5,84.3,3,0,0,0,17,9,4-3-3,3-5-2
498712,56.8,43.2,11,4,5,2,3.74,1.19,84.2,81.5,0,1,0,0,19,21,4-2-3-1,4-2-3-1
498704,44.1,55.9,8,9,5,6,1.25,2.09,90.2,85.1,1,3,0,0,14,18,4-3-3,3-5-2
498708,51.6,48.4,5,3,2,1,0.2,1.05,75.8,78.7,3,3,1,0,22,9,3-5-2,4-4-2
498705,46.9,53.1,9,10,2,4,1.3,2.05,80.0,77.8,0,0,0,0,14,20,4-4-2,4-4-2
498711,54.7,45.3,6,10,2,4,1.12,0.4,72.2,78.3,0,1,0,0,13,22,4-4-2,4-4-2
498703,58.2,41.8,9,6,7,1,2.94,1.03,88.4,81.0,2,1,0,0,11,15,4-3-3,4-4-2
498710,45.4,54.6,8,8,6,2,1.32,1.31,78.7,86.7,0,3,0,0,18,15,4-4-2,3-5-2
498707,62.1,37.9,16,8,9,2,4.79,1.06,91.0,72.2,3,2,0,0,15,12,4-4-2,4-2-3-1
498709,47.9,52.1,9,7,7,3,2.52,2.45,86.8,89.5,2,2,0,0,8,13,4-2-3-1,3-5-2
498722,48.1,51.9,4,9,0,7,0.16,2.1,87.4,72.9,2,0,0,0,15,10,4-4-2,4-4-2
498720,50.0,50.0,3,9,1,5,1.05,2.05,83.0,72.8,2,1,0,0,20,11,4-2-3-1,4-3-3
498716,51.8,48.2,7,4,3,0,1.21,0.16,83.3,80.0,1,3,0,0,20,19,4-2-3-1,4-4-2
498721,49.1,50.9,9,4,3,0,1.15,0.16,89.7,86.2,3,2,0,0,9,14,4-4-2,4-3-3
498718,37.0,63.0,3,9,1,4,0.12,3.15,91.9,75.9,1,0,0,1,8,18,4-3-3,3-5-2
498714,50.9,49.1,10,6,7,3,2.58,0.24,83.3,73.1,0,0,0,0,18,16,4-2-3-1,4-3-3
498715,54.3,45.7,10,11,3,6,1.44,1.14,90.3,80.8,1,2,0,0,13,18,3-5-2,3-5-2
498713,49.4,50.6,4,5,2,0,0.92,0.2,72.9,77.7,0,2,0,0,18,16,4-2-3-1,4-4-2
498719,44.2,55.8,6,14,4,7,0.24,2.09,74.9,80.7,1,3,0,0,22,20,4-3-3,4-4-2
498717,49.6,50.4,3,11,1,4,0.12,0.44,82.3,75.0,2,2,0,0,16,17,4-4-2,4-4-2
498727,47.4,52.6,9,12,6,5,1.36,0.48,74.3,72.5,1,0,0,0,20,14,4-4-2,4-3-3
498725,54.6,45.4,9,8,4,1,1.11,0.32,79.7,82.5,0,3,0,0,13,10,4-3-3,3-5-2
498728,48.7,51.3,11,14,4,7,3.52,3.69,81.6,83.7,2,1,1,0,18,11,4-2-3-1,3-5-2
498724,54.0,46.0,7,2,3,0,1.98,0.08,91.6,85.3,0,0,0,0,21,20,4-4-2,4-3-3
498732,55.4,44.6,9,8,3,1,3.15,1.3,73.3,88.7,0,1,0,0,22,14,4-2-3-1,3-5-2
498729,50.9,49.1,3,9,0,4,0.12,2.47,83.8,89.6,2,2,0,0,22,11,4-3-3,4-2-3-1
498723,47.4,52.6,8,4,4,2,1.05,1.2,87.4,76.9,2,2,0,0,15,12,4-3-3,4-4-2
498726,49.1,50.9,6,2,4,0,0.97,0.08,78.1,87.6,0,3,0,0,22,8,4-3-3,3-5-2
498731,47.7,52.3,8,9,6,5,1.04,1.31,90.0,81.5,2,3,0,0,12,9,4-4-2,4-4-2
498730,47.8,52.2,9,6,3,2,1.43,2.1,76.5,81.0,2,2,0,0,12,15,4-2-3-1,4-4-2
498737,44.5,55.5,9,14,5,8,1.13,3.46,87.6,83.5,0,1,0,0,17,22,4-3-3,4-3-3
498739,57.2,42.8,9,6,4,4,3.15,0.24,73.4,76.3,2,3,0,0,18,20,4-2-3-1,4-2-3-1
498736,57.8,42.2,9,4,4,0,3.15,0.16,90.0,72.4,1,1,0,0,9,17,3-5-2,4-3-3
498734,53.9,46.1,10,4,4,1,1.37,0.16,89.4,73.4,0,2,0,0,9,20,4-2-3-1,4-2-3-1
498733,50.6,49.4,8,14,5,7,2.08,2.72,80.7,90.3,3,1,0,0,13,22,4-3-3,4-3-3
498738,47.2,52.8,3,7,1,2,0.12,1.02,84.4,83.8,3,0,0,0,19,16,4-3-3,3-5-2
498735,43.7,56.3,7,7,3,5,0.28,1.3,91.0,91.7,0,3,0,0,8,20,4-3-3,4-3-3
498741,51.0,49.0,7,11,1,6,1.06,1.42,73.6,84.4,2,0,0,0,20,17,3-5-2,4-3-3
498740,50.5,49.5,12,11,5,5,1.47,0.44,82.0,84.8,2,2,0,0,14,9,4-4-2,4-2-3-1
498742,47.1,52.9,12,5,5,2,1.31,1.17,92.6,81.8,2,0,0,0,8,13,4-2-3-1,4-2-3-1
498748,50.6,49.4,8,10,4,3,2.47,0.4,87.9,79.0,2,1,0,0,17,20,4-2-3-1,3-5-2
498750,59.3,40.7,6,9,4,5,2.1,2.51,85.1,87.1,2,1,0,0,11,15,4-2-3-1,3-5-2
498744,56.6,43.4,8,5,5,3,2.48,0.96,89.0,88.2,0,2,0,0,10,20,4-4-2,4-3-3
498751,43.6,56.4,11,10,4,8,1.97,2.69,88.4,92.8,3,1,0,0,20,15,4-4-2,4-4-2
498752,61.6,38.4,11,7,5,1,3.85,1.11,91.5,78.8,3,2,0,0,14,12,4-3-3,4-2-3-1
498747,46.2,53.8,9,8,5,6,1.95,2.4,88.1,73.2,2,2,0,0,9,14,4-4-2,4-2-3-1
498745,51.7,48.3,12,7,6,4,2.02,2.25,76.9,89.6,1,1,0,0,10,11,4-2-3-1,4-4-2
498749,49.6,50.4,6,7,4,5,1.22,0.28,91.3,90.7,1,2,0,0,18,22,4-2-3-1,4-2-3-1
498746,44.6,55.4,4,10,1,5,0.16,2.92,75.6,88.3,3,2,0,0,8,17,4-3-3,3-5-2
498743,53.3,46.7,12,6,5,0,1.37,0.24,76.7,88.1,1,1,1,1,11,14,4-4-2,4-4-2
498758,55.4,44.6,11,6,7,4,2.2,1.3,92.5,90.0,1,0,0,1,22,11,4-4-2,4-2-3-1
498754,44.5,55.5,10,13,5,7,1.43,2.11,78.2,90.3,1,2,0,0,13,17,4-3-3,4-4-2
498753,52.6,47.4,5,11,3,5,1.21,1.52,79.8,73.7,1,2,0,0,22,8,3-5-2,4-2-3-1
498762,51.0,49.0,12,9,5,2,2.76,1.17,84.7,72.2,2,2,0,0,9,13,3-5-2,4-3-3
498761,42.5,57.5,5,13,0,6,0.2,4.55,89.6,78.2,1,3,0,0,8,22,4-2-3-1,4-2-3-1
498756,48.6,51.4,14,11,7,7,2.18,2.58,86.7,83.3,2,0,0,0,9,12,4-4-2,4-3-3
498759,58.4,41.6,14,5,7,0,2.13,0.2,89.3,86.6,1,1,0,0,18,21,3-5-2,3-5-2
498757,45.2,54.8,4,8,2,5,1.2,2.32,75.0,92.5,1,1,0,0,20,20,4-3-3,3-5-2
498760,55.6,44.4,7,7,3,2,2.29,0.28,75.1,82.3,2,2,0,0,17,19,4-2-3-1,4-3-3
498755,52.9,47.1,10,7,5,2,1.31,0.99,72.3,78.9,2,0,0,0,8,22,3-5-2,4-4-2
498768,52.2,47.8,8,10,6,3,2.13,0.4,73.0,78.1,1,1,0,0,11,12,4-2-3-1,3-5-2
498771,47.5,52.5,10,10,3,6,1.88,1.15,75.4,77.6,0,0,0,0,11,12,4-3-3,4-2-3-1
498765,48.3,51.7,6,12,2,5,2.1,1.93,81.7,77.7,2,2,0,0,13,14,3-5-2,4-2-3-1
498770,46.7,53.3,7,8,2,4,0.28,1.13,92.8,84.5,0,1,0,0,17,13,4-2-3-1,4-2-3-1
498769,42.0,58.0,4,10,0,3,0.16,3.33,75.9,92.0,0,0,0,0,9,17,3-5-2,4-2-3-1
498767,40.5,59.5,6,9,1,3,0.24,3.15,92.2,72.1,2,1,0,0,8,19,4-2-3-1,3-5-2
498763,58.2,41.8,4,5,2,1,1.4,0.2,85.1,88.8,1,3,0,0,16,15,4-3-3,4-2-3-1
498766,53.6,46.4,14,8,7,4,2.73,2.39,89.1,80.8,0,1,0,0,8,15,4-4-2,3-5-2
498764,54.0,46.0,8,12,6,8,2.8,3.19,83.4,72.1,3,1,0,0,16,18,4-2-3-1,3-5-2
498772,49.0,51.0,6,10,3,3,1.15,0.4,87.1,87.9,1,2,0,0,15,17,4-3-3,4-3-3
498781,52.9,47.1,11,10,5,5,1.43,0.4,86.3,92.9,2,1,0,0,9,16,3-5-2,4-4-2
498782,54.1,45.9,6,7,4,5,0.24,0.28,72.4,80.6,1,1,0,0,14,15,3-5-2,4-3-3
498779,54.5,45.5,10,9,6,2,2.6,1.38,83.7,80.8,3,0,0,0,15,19,4-3-3,4-4-2
498776,52.4,47.6,8,9,5,3,1.12,0.36,87.6,77.7,1,2,0,0,11,21,3-5-2,4-2-3-1
498778,48.7,51.3,14,9,8,4,3.15,2.68,89.7,92.9,1,1,0,0,22,22,4-2-3-1,4-2-3-1
498773,51.8,48.2,6,10,2,4,1.07,0.4,90.3,86.8,1,0,0,1,20,13,4-2-3-1,3-5-2
498774,52.7,47.3,9,11,2,6,1.4,1.14,78.5,79.4,2,1,0,1,18,10,4-3-3,3-5-2
498777,44.5,55.5,8,6,6,4,1.06,1.98,74.5,87.4,3,1,0,0,9,10,4-4-2,4-2-3-1
498780,48.9,51.1,11,7,5,3,0.44,0.28,72.0,72.9,3,2,0,0,15,22,4-2-3-1,4-3-3
498775,48.9,51.1,10,11,5,6,0.4,1.3,90.6,92.2,2,2,0,0,12,8,4-2-3-1,4-3-3
498789,59.7,40.3,6,6,3,4,2.1,0.24,77.4,73.2,1,2,0,1,13,13,4-3-3,4-3-3
498788,49.0,51.0,11,9,5,2,0.44,1.23,75.5,89.0,1,1,0,0,19,8,4-3-3,3-5-2
498786,57.5,42.5,8,3,4,0,2.07,0.12,78.0,74.3,2,3,0,0,14,17,4-2-3-1,4-3-3
498784,46.7,53.3,7,7,2,3,1.25,1.7,87.2,81.7,3,1,0,0,10,17,3-5-2,4-4-2
498787,53.1,46.9,6,13,3,6,1.13,2.49,78.0,82.6,3,3,0,1,22,18,4-2-3-1,4-3-3
498790,53.7,46.3,6,5,2,2,2.1,1.75,72.9,83.6,2,1,0,0,12,9,4-3-3,4-4-2
498791,54.8,45.2,11,6,8,3,3.68,2.1,91.4,80.1,0,2,0,0,8,13,4-3-3,4-2-3-1
498785,44.1,55.9,7,11,3,5,2.02,3.85,85.8,91.4,1,1,0,0,20,15,4-2-3-1,4-4-2
498792,54.3,45.7,9,12,4,5,1.3,0.48,75.2,80.8,1,1,0,0,13,18,4-4-2,4-2-3-1
498783,53.6,46.4,11,9,4,3,1.42,1.06,85.9,82.4,3,1,0,0,18,10,3-5-2,3-5-2
498798,46.4,53.6,11,13,4,9,1.48,4.55,79.6,88.0,1,3,0,0,17,15,4-2-3-1,3-5-2
498793,57.1,42.9,14,6,7,2,2.58,1.19,77.8,78.6,3,2,0,0,14,21,4-3-3,4-3-3
498797,52.3,47.7,9,3,3,1,2.01,1.05,79.9,86.0,3,2,0,0,8,10,4-3-3,4-3-3
498795,46.4,53.6,6,12,2,5,0.24,1.56,88.4,84.4,0,1,0,0,11,8,4-2-3-1,4-2-3-1
498800,56.6,43.4,9,7,6,3,1.31,0.28,88.6,78.5,1,1,0,0,12,17,3-5-2,4-2-3-1
498802,50.0,50.0,9,11,3,4,1.34,1.2,73.3,79.1,0,2,0,0,8,12,3-5-2,4-4-2
498796,47.4,52.6,6,11,3,6,1.11,1.32,91.8,72.4,2,1,0,0,16,21,3-5-2,4-3-3
498801,45.6,54.4,9,13,5,7,1.43,2.17,84.3,85.7,2,0,0,0,13,21,4-3-3,4-4-2
498794,49.3,50.7,7,6,3,2,1.26,0.24,88.3,81.3,1,3,0,1,17,18,4-3-3,4-4-2
498799,51.5,48.5,4,6,1,1,1.19,0.24,80.2,88.1,3,2,0,1,16,8,4-3-3,3-5-2
498812,55.6,44.4,6,4,3,1,2.06,0.88,76.3,92.8,3,0,0,0,16,19,4-4-2,4-4-2
498808,44.2,55.8,6,9,3,3,0.96,2.34,79.3,87.1,1,3,0,0,19,17,4-2-3-1,3-5-2
498805,48.9,51.1,6,7,1,2,1.26,0.28,77.9,84.9,1,1,0,0,13,14,4-3-3,4-4-2
498803,41.3,58.7,10,6,6,4,1.19,2.1,83.0,72.9,2,0,0,0,20,15,4-3-3,4-3-3
498807,54.7,45.3,7,8,4,4,1.24,1.37,87.6,81.5,2,2,1,0,11,11,3-5-2,3-5-2
498806,52.4,47.6,9,5,3,3,1.4,1.75,92.8,90.5,2,2,0,0,22,13,4-2-3-1,4-4-2
498811,60.4,39.6,11,9,4,3,3.85,1.2,90.6,86.7,1,1,0,0,18,10,4-4-2,4-2-3-1
498804,48.4,51.6,7,6,3,3,1.1,1.04,82.0,76.1,1,1,0,0,21,17,4-2-3-1,4-4-2
498809,49.4,50.6,5,6,2,0,1.29,0.24,82.0,92.7,3,1,0,0,20,21,4-4-2,4-4-2
498810,55.7,44.3,15,3,8,0,4.69,0.12,74.6,73.5,2,2,1,0,9,14,4-2-3-1,3-5-2
498821,48.6,51.4,10,8,5,3,1.13,1.37,79.8,92.5,1,1,0,0,12,13,4-3-3,4-3-3
498818,47.3,52.7,2,9,0,5,0.08,1.11,74.2,76.8,3,1,0,0,14,20,4-3-3,4-4-2
498814,53.0,47.0,4,4,2,2,0.92,0.88,85.2,87.0,3,3,0,0,21,11,4-2-3-1,4-2-3-1
498822,53.5,46.5,11,4,6,1,1.19,0.94,84.5,76.0,1,3,0,0,17,8,3-5-2,4-3-3
498820,46.9,53.1,10,12,5,8,0.4,3.28,85.2,83.4,0,2,0,0,8,12,4-3-3,4-3-3
498817,56.1,43.9,9,10,4,5,2.36,1.48,72.4,81.4,1,2,0,0,20,20,3-5-2,4-2-3-1
498819,44.8,55.2,8,12,3,7,0.32,3.46,84.1,81.5,0,1,0,0,20,20,4-3-3,3-5-2
498813,51.9,48.1,6,2,1,0,0.24,0.08,91.9,88.4,1,2,1,0,18,22,3-5-2,4-4-2
498816,59.0,41.0,18,8,11,2,6.3,1.36,87.1,79.9,1,0,0,0,10,21,4-2-3-1,4-4-2
498815,45.9,54.1,6,10,3,6,1.24,1.39,76.5,76.2,1,1,0,0,15,8,4-4-2,4-2-3-1
498826,48.7,51.3,8,8,1,1,0.32,1.27,75.2,82.3,3,2,0,0,16,13,4-2-3-1,4-4-2
498828,45.4,54.6,7,7,2,5,0.28,0.28,78.4,90.2,1,1,0,0,14,21,4-2-3-1,4-4-2
498831,65.0,35.0,11,4,6,2,3.85,1.05,81.0,77.6,2,1,0,0,12,12,4-2-3-1,4-4-2
498823,51.0,49.0,8,5,2,3,2.2,0.2,83.3,74.8,3,2,0,0,19,17,4-3-3,4-2-3-1
498832,54.2,45.8,8,3,2,0,1.34,0.12,81.3,84.0,0,3,0,0,10,14,4-2-3-1,3-5-2
498827,54.7,45.3,10,7,5,1,1.3,0.28,78.1,80.4,1,2,0,0,19,20,4-2-3-1,4-2-3-1
498830,56.7,43.3,7,7,2,2,1.95,1.18,85.8,84.2,2,1,0,0,10,22,3-5-2,4-2-3-1
498825,53.6,46.4,9,8,7,1,1.91,1.37,74.3,79.5,2,3,0,1,20,17,3-5-2,4-3-3
498824,47.4,52.6,6,9,4,3,2.1,1.81,83.6,82.8,1,1,0,0,8,10,4-3-3,4-4-2
498829,55.0,45.0,4,8,2,5,1.4,1.02,92.0,82.1,2,1,0,0,18,21,3-5-2,4-2-3-1
498838,55.3,44.7,11,5,4,0,1.52,0.2,88.0,84.4,0,2,0,1,8,9,4-4-2,4-3-3
498834,48.5,51.5,11,6,7,3,2.96,2.1,73.7,90.4,1,1,0,0,20,22,4-3-3,4-3-3
498833,59.1,40.9,6,8,4,3,2.1,0.32,84.5,88.3,2,2,0,0,14,15,3-5-2,4-3-3
498841,47.6,52.4,6,5,3,3,1.05,1.75,79.0,92.1,1,1,0,0,16,18,4-4-2,4-4-2
498840,54.3,45.7,7,9,2,3,1.25,1.42,90.8,83.3,1,1,0,1,15,18,4-4-2,4-2-3-1
498835,48.9,51.1,5,8,0,3,0.2,1.1,76.1,88.2,2,2,0,0,15,13,4-4-2,3-5-2
498837,58.9,41.1,8,10,2,3,2.04,0.4,85.3,85.6,0,0,0,0,22,19,4-4-2,4-3-3
498842,48.2,51.8,8,9,4,5,1.91,1.25,83.6,83.2,3,1,1,0,22,16,4-2-3-1,3-5-2
498836,46.7,53.3,10,7,5,5,1.31,2.45,77.1,79.8,1,1,1,0,13,22,4-3-3,3-5-2
498839,48.7,51.3,10,8,5,3,1.29,1.04,82.5,91.0,0,2,0,0,21,22,4-3-3,4-3-3
498848,44.4,55.6,9,12,3,5,1.24,2.05,83.8,79.4,2,2,0,0,21,20,4-3-3,4-4-2
498846,48.1,51.9,10,11,7,8,3.1,3.47,89.1,84.1,1,1,0,0,16,16,4-2-3-1,4-2-3-1
498845,52.9,47.1,6,7,4,1,1.12,1.27,83.3,73.3,3,2,1,0,12,13,4-4-2,4-2-3-1
498843,52.2,47.8,7,4,2,1,1.0,0.96,77.8,87.2,0,1,0,0,21,21,4-3-3,4-4-2
498849,53.6,46.4,10,10,4,5,1.38,1.22,74.4,78.8,2,0,0,0,8,8,4-4-2,4-4-2
498852,50.4,49.6,9,8,6,1,1.39,1.19,75.6,88.5,1,1,0,0,17,12,3-5-2,4-2-3-1
498851,44.7,55.3,8,14,1,7,0.32,3.62,79.1,79.6,0,2,0,0,17,13,3-5-2,4-3-3
498850,53.5,46.5,8,7,4,3,2.6,1.37,79.6,78.6,2,0,0,0,13,9,3-5-2,4-4-2
498844,61.3,38.7,10,9,7,4,2.9,0.36,78.2,83.1,1,1,0,0,19,10,4-3-3,4-3-3
498847,54.8,45.2,8,4,4,0,1.24,0.16,82.5,82.0,0,2,1,0,12,14,4-3-3,4-3-3
498854,50.7,49.3,8,6,1,0,1.15,0.24,84.9,82.9,2,1,0,0,10,9,4-3-3,4-3-3
498862,50.0,50.0,6,11,2,5,0.24,1.21,83.6,86.9,3,1,0,0,10,20,4-3-3,4-4-2
498858,47.0,53.0,6,6,1,3,0.24,1.15,81.7,78.9,2,2,0,0,9,17,3-5-2,4-3-3
498857,42.1,57.9,7,7,2,4,0.28,2.45,79.6,74.1,1,2,0,0,19,12,4-2-3-1,4-2-3-1
498861,46.6,53.4,6,8,4,4,0.24,2.03,75.4,92.1,1,2,0,0,20,12,4-3-3,4-3-3
498853,60.6,39.4,15,8,9,2,5.25,1.37,83.5,84.1,3,2,0,0,20,8,4-3-3,3-5-2
498859,55.2,44.8,10,4,5,0,1.98,0.16,79.0,79.7,2,0,0,0,11,21,4-2-3-1,4-3-3
498855,50.3,49.7,11,13,4,6,1.19,2.64,90.8,73.3,2,2,0,0,16,8,4-2-3-1,3-5-2
498860,59.7,40.3,12,11,8,4,2.6,0.44,79.9,74.4,2,0,1,0,17,19,4-4-2,4-3-3
498856,50.8,49.2,7,10,4,4,1.07,1.41,75.3,76.0,0,2,0,0,16,14,4-4-2,4-4-2
498871,49.9,50.1,8,8,3,5,1.31,1.13,86.1,75.1,1,1,0,0,14,15,3-5-2,4-3-3
498868,54.4,45.6,6,10,3,6,2.1,2.37,80.1,75.5,1,1,0,0,21,22,4-2-3-1,4-4-2
498869,52.7,47.3,8,7,5,3,1.19,1.36,82.0,89.8,3,2,0,0,9,22,4-4-2,4-4-2
498864,55.0,45.0,13,7,6,4,2.63,1.37,88.9,90.0,0,2,0,0,14,18,4-2-3-1,3-5-2
498863,53.6,46.4,4,10,2,4,1.14,0.4,92.0,78.1,2,0,0,0,14,17,4-3-3,4-4-2
498866,56.7,43.3,6,2,3,0,1.2,0.08,92.6,84.1,2,2,0,0,9,19,4-3-3,4-2-3-1
498867,58.2,41.8,10,7,8,0,3.5,0.28,77.5,76.4,0,1,0,0,12,10,3-5-2,4-3-3
498870,51.0,49.0,10,4,3,1,1.5,1.22,88.5,88.7,0,3,0,0,14,13,4-2-3-1,4-3-3
498865,52.5,47.5,7,13,5,6,2.45,3.29,90.9,86.3,0,3,0,0,21,22,4-3-3,4-2-3-1
498872,52.3,47.7,12,7,5,2,1.24,0.28,73.0,83.4,1,0,0,0,22,22,3-5-2,4-4-2
498875,50.7,49.3,10,12,3,6,2.31,1.21,87.0,75.6,0,1,0,0,22,8,3-5-2,4-3-3
498876,56.5,43.5,5,4,3,0,1.16,0.16,81.0,80.7,2,1,0,0,15,22,3-5-2,4-3-3
498879,51.8,48.2,13,5,6,3,2.56,1.25,72.4,91.3,1,1,0,0,22,12,4-3-3,3-5-2
498878,47.8,52.2,8,10,6,6,2.12,1.11,74.9,90.1,2,3,0,1,11,13,3-5-2,3-5-2
498880,55.8,44.2,11,6,6,3,2.15,1.24,88.6,79.5,1,0,0,1,11,20,4-3-3,4-2-3-1
498873,45.2,54.8,12,11,5,5,1.56,1.29,90.3,79.3,2,2,0,0,8,21,4-3-3,4-2-3-1
498874,46.2,53.8,10,9,6,5,1.41,0.36,75.1,78.9,1,1,0,0,16,8,4-2-3-1,4-4-2
498881,43.7,56.3,2,6,0,3,0.08,1.29,77.2,76.1,1,3,0,0,15,22,4-3-3,4-2-3-1
498882,49.0,51.0,5,4,1,2,1.0,0.9,82.9,89.3,1,3,0,0,16,19,4-4-2,4-2-3-1
498877,56.1,43.9,14,6,7,3,3.54,0.24,75.1,88.9,3,0,0,0,8,10,4-3-3,4-3-3
498891,46.5,53.5,7,10,4,6,2.36,1.83,77.0,75.8,3,1,0,0,17,21,4-3-3,4-2-3-1
498890,51.5,48.5,5,7,3,2,0.2,1.31,92.6,79.1,3,3,0,0,10,8,4-3-3,4-2-3-1
498892,52.7,47.3,7,4,5,1,2.3,1.22,75.8,83.2,2,0,0,0,11,9,4-4-2,4-2-3-1
498888,50.5,49.5,7,9,5,5,1.13,2.44,80.0,82.6,0,0,0,1,8,13,4-4-2,4-3-3
498886,54.8,45.2,10,7,6,4,1.13,1.18,90.9,89.8,1,1,0,0,17,18,3-5-2,4-4-2
498885,43.1,56.9,6,12,2,7,2.1,2.65,75.8,75.3,1,2,0,0,16,20,4-3-3,3-5-2
498887,49.5,50.5,11,8,5,5,0.44,1.31,83.0,87.1,1,2,0,0,15,18,4-4-2,4-3-3
498884,48.4,51.6,8,4,6,2,1.2,1.4,86.1,72.3,1,1,0,1,21,15,4-2-3-1,3-5-2
498889,49.8,50.2,6,9,2,2,2.1,2.49,81.3,87.8,1,2,0,0,14,19,4-3-3,4-3-3
498883,47.2,52.8,9,11,5,6,2.46,3.39,73.0,85.5,0,0,0,0,17,13,4-3-3,4-3-3
498901,54.2,45.8,7,5,5,3,2.43,1.1,74.1,90.4,0,1,0,0,9,12,4-4-2,4-4-2
498902,46.4,53.6,11,7,5,5,1.53,1.18,73.0,86.3,1,0,0,0,10,17,4-2-3-1,4-3-3
498896,46.9,53.1,6,8,4,3,0.24,1.77,88.1,77.2,2,1,0,0,20,14,3-5-2,4-3-3
498900,49.7,50.3,13,10,8,4,2.99,2.32,80.7,74.2,1,0,0,0,22,9,4-2-3-1,3-5-2
498898,43.5,56.5,7,10,2,3,1.12,2.08,81.0,91.8,0,2,0,0,16,22,3-5-2,3-5-2
498897,57.7,42.3,11,8,7,3,3.85,1.36,74.5,78.5,3,0,0,0,16,18,4-4-2,4-4-2
498893,51.0,49.0,4,11,2,4,0.16,0.44,85.7,86.6,0,3,0,0,20,17,4-4-2,4-4-2
498899,50.9,49.1,6,6,1,4,1.25,0.24,89.0,78.7,3,2,0,0,18,19,4-4-2,4-2-3-1
498894,54.1,45.9,13,6,7,4,2.54,1.04,81.5,80.8,1,2,0,0,19,9,4-2-3-1,4-2-3-1
498895,51.5,48.5,6,10,3,3,1.31,1.25,85.4,89.9,0,0,0,0,21,16,4-2-3-1,4-4-2
498912,41.6,58.4,8,9,4,6,0.32,3.15,85.8,86.0,3,0,0,0,12,13,3-5-2,3-5-2
498905,52.8,47.2,2,7,0,4,0.08,0.98,87.1,90.2,1,0,1,0,21,10,4-2-3-1,4-3-3
498909,52.8,47.2,8,6,1,3,1.02,1.78,82.3,90.5,2,1,0,0,17,19,4-3-3,4-3-3
498908,43.5,56.5,7,10,4,5,1.17,2.03,81.5,78.9,3,2,0,0,10,22,4-4-2,4-3-3
498904,45.1,54.9,6,9,4,2,1.03,1.39,80.4,84.1,1,2,1,0,11,20,3-5-2,4-2-3-1
498911,47.1,52.9,5,9,1,4,1.0,2.73,81.5,75.3,1,0,0,0,8,9,4-4-2,3-5-2
498906,51.3,48.7,9,13,2,7,1.43,2.0,90.8,78.2,1,2,0,0,19,11,4-3-3,4-4-2
498910,36.7,63.3,10,9,4,7,0.4,3.15,80.8,90.0,2,0,0,0,17,17,4-2-3-1,3-5-2
498907,52.2,47.8,6,8,1,4,0.24,0.32,78.3,86.2,0,0,0,0,11,13,3-5-2,4-3-3
498903,47.3,52.7,11,10,5,5,1.38,1.12,74.6,83.3,1,1,0,0,19,8,4-4-2,3-5-2
498920,52.2,47.8,7,5,5,3,1.26,0.2,86.5,91.8,2,2,0,0,10,11,4-3-3,3-5-2
498921,44.7,55.3,4,9,0,3,0.16,2.06,81.9,78.0,1,2,0,0,18,11,3-5-2,4-3-3
498919,43.3,56.7,5,12,1,8,1.0,2.72,83.6,80.7,0,2,0,0,17,8,4-3-3,4-2-3-1
498922,47.3,52.7,10,6,3,2,0.4,2.1,87.3,85.6,3,1,0,0,19,16,4-4-2,4-2-3-1
498917,46.6,53.4,5,11,2,6,0.2,1.28,89.9,83.0,2,2,0,0,18,8,4-4-2,3-5-2
498916,52.6,47.4,4,11,2,6,1.4,1.49,84.2,86.6,1,3,0,0,8,13,4-4-2,3-5-2
498918,44.8,55.2,3,4,1,2,0.12,0.87,76.5,83.9,2,1,0,0,20,8,4-4-2,3-5-2
498915,50.6,49.4,9,5,4,3,1.24,1.69,73.3,91.0,0,1,0,0,22,16,4-4-2,4-2-3-1
498913,58.6,41.4,7,6,4,1,2.4,1.34,92.9,81.3,0,1,0,0,13,21,4-4-2,4-3-3
498914,51.0,49.0,10,7,5,2,3.5,2.42,77.6,75.0,3,1,1,0,11,19,4-4-2,4-2-3-1
