match_id,team_id,team,player_name,minutes_played,goals,assists,shots,shots_on_target,passes,pass_accuracy,tackles,yellow_cards,red_cards,rating
498751,275,UD Las Palmas,Player 10,90,0,0,1,1,74,78.3,4,0,0,6.0
498751,275,UD Las Palmas,Player 11,90,0,0,1,0,70,68.0,3,1,0,8.5
498751,89,RCD Mallorca,Player 1,90,0,0,2,1,45,71.5,2,0,0,5.5
498751,89,RCD Mallorca,Player 2,90,0,0,2,2,68,80.3,2,0,0,5.8
498751,89,RCD Mallorca,Player 3,90,1,0,4,4,53,72.0,1,0,0,6.2
498751,89,RCD Mallorca,Player 4,90,0,0,0,0,30,80.7,5,0,0,5.5
498751,89,RCD Mallorca,Player 5,90,0,0,0,0,49,79.6,0,0,0,5.8
498751,89,RCD Mallorca,Player 6,90,0,1,1,1,49,85.0,6,0,0,5.9
498751,89,RCD Mallorca,Player 7,90,1,0,3,3,51,81.1,5,0,0,7.5
498751,89,RCD Mallorca,Player 8,90,0,1,3,3,27,69.8,5,0,0,7.1
498751,89,RCD Mallorca,Player 9,90,0,1,2,2,39,68.4,6,1,0,6.8
498751,89,RCD Mallorca,Player 10,90,0,0,3,2,33,94.4,6,0,0,8.3
498751,89,RCD Mallorca,Player 11,90,1,0,4,2,75,83.6,1,0,0,6.5
498752,298,Girona FC,Player 1,90,0,1,2,1,51,74.6,5,0,0,6.4
498752,298,Girona FC,Player 2,90,1,0,4,2,40,73.7,1,1,0,5.7
498752,298,Girona FC,Player 3,90,0,0,1,1,23,72.4,6,1,0,6.1
498752,298,Girona FC,Player 4,90,0,0,2,0,29,88.5,2,0,0,7.1
498752,298,Girona FC,Player 5,90,0,0,1,1,69,71.9,3,0,0,5.6
498752,298,Girona FC,Player 6,90,1,0,1,1,42,68.8,1,0,0,8.4
498752,298,Girona FC,Player 7,90,0,0,0,0,73,69.5,3,0,0,8.0
498752,298,Girona FC,Player 8,90,1,0,4,1,42,82.1,6,0,0,6.0
498752,298,Girona FC,Player 9,90,0,1,0,0,78,93.9,6,0,0,8.5
498752,298,Girona FC,Player 10,90,0,1,2,1,30,72.4,4,0,0,6.6
498752,298,Girona FC,Player 11,90,1,0,2,1,80,86.7,1,1,0,6.1
498752,80,RCD Espanyol de Barcelona,Player 1,90,0,0,0,0,74,68.6,6,0,0,7.4
498752,80,RCD Espanyol de Barcelona,Player 2,90,0,0,2,2,39,72.1,3,0,0,6.0
498752,80,RCD Espanyol de Barcelona,Player 3,90,0,0,3,2,53,91.2,5,1,0,5.9
498752,80,RCD Espanyol de Barcelona,Player 4,90,0,0,3,1,27,79.8,4,0,0,8.6
498752,80,RCD Espanyol de Barcelona,Player 5,90,0,1,2,1,57,79.9,2,0,0,6.1
498752,80,RCD Espanyol de Barcelona,Player 6,90,1,0,3,3,55,74.8,4,0,0,6.0
498752,80,RCD Espanyol de Barcelona,Player 7,90,0,0,0,0,64,93.8,6,0,0,6.7
498752,80,RCD Espanyol de Barcelona,Player 8,90,0,0,3,3,29,79.0,5,0,0,6.5
498752,80,RCD Espanyol de Barcelona,Player 9,90,0,0,0,0,34,84.2,0,0,0,6.9
498752,80,RCD Espanyol de Barcelona,Player 10,90,0,0,0,0,52,67.5,0,0,0,8.8
498752,80,RCD Espanyol de Barcelona,Player 11,90,0,0,3,0,39,65.6,5,1,0,8.6
498747,558,RC Celta de Vigo,Player 1,90,0,0,0,0,50,68.5,3,1,0,7.8
498747,558,RC Celta de Vigo,Player 2,90,0,0,3,3,51,91.9,2,0,0,5.7
498747,558,RC Celta de Vigo,Player 3,90,0,0,3,3,73,66.6,2,0,0,7.4
498747,558,RC Celta de Vigo,Player 4,90,0,1,2,2,37,85.6,2,0,0,6.7
498747,558,RC Celta de Vigo,Player 5,90,0,0,2,2,38,91.4,1,0,0,7.3
498747,558,RC Celta de Vigo,Player 6,90,0,1,2,2,26,70.3,2,1,0,8.6
498747,558,RC Celta de Vigo,Player 7,90,0,0,3,3,46,94.4,3,0,0,8.8
498747,558,RC Celta de Vigo,Player 8,90,1,0,2,1,41,76.4,2,0,0,8.4
498747,558,RC Celta de Vigo,Player 9,90,0,0,0,0,73,81.7,1,0,0,8.7
498747,558,RC Celta de Vigo,Player 10,90,0,0,0,0,29,76.8,4,0,0,8.8
498747,558,RC Celta de Vigo,Player 11,90,1,0,4,4,43,65.7,3,0,0,6.3
498747,81,FC Barcelona,Player 1,90,0,0,3,0,20,74.0,5,0,0,8.9
498747,81,FC Barcelona,Player 2,90,0,0,1,1,78,86.7,2,0,0,6.1
498747,81,FC Barcelona,Player 3,90,0,0,2,1,33,76.1,1,0,0,7.4
498747,81,FC Barcelona,Player 4,90,0,1,3,0,78,65.5,1,0,0,6.7
498747,81,FC Barcelona,Player 5,90,1,0,2,2,31,79.8,6,0,0,6.1
498747,81,FC Barcelona,Player 6,90,0,0,3,0,52,70.7,0,1,0,7.7
498747,81,FC Barcelona,Player 7,90,0,0,0,0,80,87.5,3,0,0,6.4
498747,81,FC Barcelona,Player 8,90,0,1,3,0,42,84.6,2,1,0,7.1
498747,81,FC Barcelona,Player 9,90,0,0,1,0,69,87.6,1,0,0,7.2
498747,81,FC Barcelona,Player 10,90,0,0,3,1,35,93.0,1,0,0,8.9
498747,81,FC Barcelona,Player 11,90,1,0,1,1,26,68.5,5,0,0,7.9
498745,79,CA Osasuna,Player 1,90,0,0,1,1,61,81.0,3,0,0,5.7
498745,79,CA Osasuna,Player 2,90,0,0,2,0,45,88.2,4,0,0,7.3
498745,79,CA Osasuna,Player 3,90,0,1,0,0,40,75.0,0,0,0,6.2
498745,79,CA Osasuna,Player 4,90,0,1,3,0,70,85.8,3,0,0,7.8
498745,79,CA Osasuna,Player 5,90,1,0,1,1,20,74.0,2,1,0,8.3
498745,79,CA Osasuna,Player 6,90,0,0,2,2,45,76.6,4,0,0,7.5
498745,79,CA Osasuna,Player 7,90,1,0,2,1,70,89.8,3,0,0,5.8
498745,79,CA Osasuna,Player 8,90,0,0,3,3,70,87.1,1,0,0,7.3
498745,79,CA Osasuna,Player 9,90,0,0,2,2,21,81.2,6,0,0,6.4
498745,79,CA Osasuna,Player 10,90,0,0,3,3,29,79.5,3,0,0,6.0
498745,79,CA Osasuna,Player 11,90,0,0,0,0,51,95.3,5,0,0,8.9
498745,94,Villarreal CF,Player 1,90,0,0,2,0,53,80.4,4,0,0,5.9
498745,94,Villarreal CF,Player 2,90,0,0,3,1,47,68.4,4,0,0,6.7
498745,94,Villarreal CF,Player 3,90,0,0,2,1,37,92.5,1,0,0,8.7
498745,94,Villarreal CF,Player 4,90,1,0,4,2,77,70.1,0,0,0,7.9
498745,94,Villarreal CF,Player 5,90,0,0,0,0,67,81.0,4,0,0,6.1
498745,94,Villarreal CF,Player 6,90,0,0,2,2,60,82.4,5,0,0,6.6
498745,94,Villarreal CF,Player 7,90,0,0,0,0,61,69.3,6,0,0,7.9
498745,94,Villarreal CF,Player 8,90,0,1,2,2,35,70.8,4,0,0,5.9
498745,94,Villarreal CF,Player 9,90,0,0,3,3,62,81.6,1,1,0,7.0
498745,94,Villarreal CF,Player 10,90,0,1,3,3,78,66.4,3,0,0,7.1
498745,94,Villarreal CF,Player 11,90,1,0,4,4,61,66.6,6,0,0,6.7
498749,559,Sevilla FC,Player 1,90,0,0,1,1,44,87.1,4,0,0,5.7
498749,559,Sevilla FC,Player 2,90,0,0,2,2,31,67.3,0,0,0,8.2
498749,559,Sevilla FC,Player 3,90,0,1,1,1,50,68.9,2,1,0,7.4
498749,559,Sevilla FC,Player 4,90,0,0,2,0,38,89.8,3,0,0,8.3
498749,559,Sevilla FC,Player 5,90,0,0,1,1,21,78.6,2,0,0,8.7
498749,559,Sevilla FC,Player 6,90,0,0,3,0,20,88.1,4,0,0,7.1
498749,559,Sevilla FC,Player 7,90,0,0,2,0,60,91.6,3,0,0,8.3
498749,559,Sevilla FC,Player 8,90,0,0,3,3,42,88.5,2,0,0,6.4
498749,559,Sevilla FC,Player 9,90,0,0,1,1,70,75.5,4,0,0,6.3
498749,559,Sevilla FC,Player 10,90,0,0,2,2,56,74.9,3,0,0,7.4
498749,559,Sevilla FC,Player 11,90,1,0,1,1,31,94.5,5,0,0,7.6
498749,87,Rayo Vallecano de Madrid,Player 1,90,0,0,1,0,65,87.5,5,0,0,6.8
498749,87,Rayo Vallecano de Madrid,Player 2,90,0,0,2,2,28,86.3,5,0,0,7.2
498749,87,Rayo Vallecano de Madrid,Player 3,90,0,0,1,0,34,74.3,5,0,0,5.9
498749,87,Rayo Vallecano de Madrid,Player 4,90,0,0,1,1,64,72.5,6,0,0,8.7
498749,87,Rayo Vallecano de Madrid,Player 5,90,0,0,3,0,35,79.3,1,2,0,6.9
498749,87,Rayo Vallecano de Madrid,Player 6,90,0,0,3,3,43,79.8,1,0,0,8.8
498749,87,Rayo Vallecano de Madrid,Player 7,90,0,0,0,0,61,83.9,1,0,0,7.7
498749,87,Rayo Vallecano de Madrid,Player 8,90,0,0,3,3,70,83.9,1,0,0,5.9
498749,87,Rayo Vallecano de Madrid,Player 9,90,0,0,3,3,79,90.3,3,0,0,8.9
498749,87,Rayo Vallecano de Madrid,Player 10,90,0,0,2,0,70,68.7,1,0,0,8.2
498749,87,Rayo Vallecano de Madrid,Player 11,90,0,0,1,1,27,70.4,2,0,0,7.2
498746,745,CD Leganés,Player 1,90,0,0,3,0,23,86.9,4,0,0,7.5
498746,745,CD Leganés,Player 2,90,0,0,2,1,41,88.8,0,0,0,6.9
498746,745,CD Leganés,Player 3,90,0,0,3,3,31,94.1,4,0,0,6.0
498746,745,CD Leganés,Player 4,90,0,0,3,2,24,68.5,2,0,0,7.5
498746,745,CD Leganés,Player 5,90,0,0,3,2,48,83.3,5,0,0,8.9
498746,745,CD Leganés,Player 6,90,0,0,0,0,35,70.8,1,0,0,6.1
498746,745,CD Leganés,Player 7,90,0,0,0,0,51,71.9,1,2,0,7.5
498746,745,CD Leganés,Player 8,90,0,0,2,2,68,86.6,1,1,0,8.8
498746,745,CD Leganés,Player 9,90,0,0,1,1,60,77.7,2,0,0,5.5
498746,745,CD Leganés,Player 10,90,0,0,0,0,20,95.5,1,0,0,7.1
498746,745,CD Leganés,Player 11,90,0,0,0,0,24,68.6,2,0,0,7.4
498746,86,Real Madrid CF,Player 1,90,0,1,2,0,76,71.3,0,0,0,6.7
498746,86,Real Madrid CF,Player 2,90,0,0,1,0,56,76.6,1,0,0,7.1
498746,86,Real Madrid CF,Player 3,90,0,0,0,0,34,71.8,0,1,0,6.9
498746,86,Real Madrid CF,Player 4,90,0,0,0,0,28,83.5,4,0,0,7.0
498746,86,Real Madrid CF,Player 5,90,0,0,0,0,69,75.3,4,0,0,8.9
498746,86,Real Madrid CF,Player 6,90,1,0,3,2,72,69.0,5,0,0,6.4
498746,86,Real Madrid CF,Player 7,90,0,1,2,1,62,68.1,3,0,0,5.7
498746,86,Real Madrid CF,Player 8,90,0,0,1,1,60,95.7,2,0,0,8.6
498746,86,Real Madrid CF,Player 9,90,1,0,4,2,78,77.3,4,0,0,8.8
498746,86,Real Madrid CF,Player 10,90,1,0,4,4,28,94.5,0,0,0,7.4
498746,86,Real Madrid CF,Player 11,90,0,1,2,0,34,79.5,1,1,0,8.0
498743,77,Athletic Club,Player 1,90,0,0,2,2,31,65.9,0,0,0,6.2
498743,77,Athletic Club,Player 2,90,0,0,2,1,27,66.9,4,0,0,8.9
498743,77,Athletic Club,Player 3,90,0,0,0,0,73,90.4,3,0,0,7.4
498743,77,Athletic Club,Player 4,90,0,0,0,0,76,81.6,6,0,0,8.9
498743,77,Athletic Club,Player 5,90,0,0,1,0,24,71.6,3,0,0,6.2
498743,77,Athletic Club,Player 6,90,0,1,2,1,33,89.6,5,0,0,7.9
498743,77,Athletic Club,Player 7,90,1,0,2,2,58,71.1,5,0,0,8.3
498743,77,Athletic Club,Player 8,90,0,0,0,0,26,79.4,1,0,0,8.3
498743,77,Athletic Club,Player 9,90,0,0,2,0,75,65.2,5,1,0,5.5
498743,77,Athletic Club,Player 10,90,0,0,0,0,37,91.0,5,0,0,6.4
498743,77,Athletic Club,Player 11,90,0,0,1,1,64,79.5,5,0,0,6.9
498743,92,Real Sociedad de Fútbol,Player 1,90,0,0,0,0,59,66.1,1,0,0,8.4
498743,92,Real Sociedad de Fútbol,Player 2,90,0,0,0,0,39,85.0,1,1,0,5.7
498743,92,Real Sociedad de Fútbol,Player 3,90,0,0,0,0,20,76.6,6,0,0,8.9
498743,92,Real Sociedad de Fútbol,Player 4,90,0,0,2,0,53,74.8,0,0,0,5.7
498743,92,Real Sociedad de Fútbol,Player 5,90,0,0,3,3,66,74.0,5,0,0,5.8
498743,92,Real Sociedad de Fútbol,Player 6,90,0,0,0,0,80,80.3,6,0,0,8.7
498743,92,Real Sociedad de Fútbol,Player 7,90,0,0,3,3,72,67.7,5,0,0,6.3
498743,92,Real Sociedad de Fútbol,Player 8,90,0,0,1,0,41,71.9,1,0,0,7.6
498743,92,Real Sociedad de Fútbol,Player 9,90,0,0,0,0,57,72.2,1,0,0,8.6
498743,92,Real Sociedad de Fútbol,Player 10,90,0,0,1,0,33,76.4,4,0,0,8.5
498743,92,Real Sociedad de Fútbol,Player 11,90,0,0,1,1,77,87.0,6,0,0,8.9
498758,89,RCD Mallorca,Player 1,90,0,0,3,2,53,88.3,0,1,0,5.5
498758,89,RCD Mallorca,Player 2,90,1,0,2,2,72,95.5,2,0,0,5.5
498758,89,RCD Mallorca,Player 3,90,0,1,2,2,62,93.7,3,0,0,6.8
498758,89,RCD Mallorca,Player 4,90,0,1,0,0,29,80.0,3,0,0,8.7
498758,89,RCD Mallorca,Player 5,90,0,0,2,1,30,82.9,1,0,0,6.2
498758,89,RCD Mallorca,Player 6,90,1,0,4,2,67,75.3,2,0,0,6.4
498758,89,RCD Mallorca,Player 7,90,0,0,2,1,20,66.0,5,0,0,8.4
498758,89,RCD Mallorca,Player 8,90,0,0,0,0,79,82.4,2,0,0,8.8
498758,89,RCD Mallorca,Player 9,90,0,0,1,0,57,70.1,5,0,0,7.3
498758,89,RCD Mallorca,Player 10,90,0,0,2,1,44,73.4,2,0,0,6.8
498758,89,RCD Mallorca,Player 11,90,0,0,3,1,21,83.4,6,0,0,8.5
498758,95,Valencia CF,Player 1,90,0,0,2,0,79,88.2,6,0,0,7.6
498758,95,Valencia CF,Player 2,90,1,0,1,1,46,91.0,2,0,0,6.6
498758,95,Valencia CF,Player 3,90,0,0,2,0,41,79.4,3,0,0,7.8
498758,95,Valencia CF,Player 4,90,0,0,1,1,34,95.5,0,0,0,8.9
498758,95,Valencia CF,Player 5,90,0,0,1,1,56,95.6,1,0,0,8.7
498758,95,Valencia CF,Player 6,90,0,1,2,2,41,75.2,0,0,0,7.2
498758,95,Valencia CF,Player 7,90,0,0,1,1,63,81.0,6,0,0,7.4
498758,95,Valencia CF,Player 8,90,0,0,1,1,51,95.0,5,0,0,6.5
498758,95,Valencia CF,Player 9,90,0,0,0,0,20,67.0,2,0,0,7.0
498758,95,Valencia CF,Player 10,90,0,0,3,3,58,66.6,5,0,0,7.0
498758,95,Valencia CF,Player 11,90,0,0,2,2,39,74.3,5,0,0,6.0
498754,81,FC Barcelona,Player 1,90,0,0,3,1,28,90.0,5,0,0,6.2
498754,81,FC Barcelona,Player 2,90,0,0,0,0,28,89.0,5,0,0,6.9
498754,81,FC Barcelona,Player 3,90,0,0,2,2,57,73.9,0,0,0,6.6
498754,81,FC Barcelona,Player 4,90,0,0,2,0,21,66.1,5,0,0,6.8
498754,81,FC Barcelona,Player 5,90,0,0,2,2,43,67.0,2,0,0,8.9
498754,81,FC Barcelona,Player 6,90,1,0,4,1,50,86.0,5,0,0,7.4
498754,81,FC Barcelona,Player 7,90,0,0,0,0,29,89.9,6,0,0,7.9
498754,81,FC Barcelona,Player 8,90,0,0,1,1,51,91.4,6,0,0,5.7
498754,81,FC Barcelona,Player 9,90,0,0,3,0,50,81.3,6,0,0,8.2
498754,81,FC Barcelona,Player 10,90,0,1,1,1,76,90.5,2,1,0,7.8
498754,81,FC Barcelona,Player 11,90,0,0,0,0,66,90.5,3,0,0,6.3
498754,275,UD Las Palmas,Player 1,90,0,0,2,2,29,77.2,5,1,0,8.0
498754,275,UD Las Palmas,Player 2,90,0,1,1,0,23,93.3,4,0,0,7.5
498754,275,UD Las Palmas,Player 3,90,2,0,2,2,37,69.6,2,0,0,7.4
498754,275,UD Las Palmas,Player 4,90,0,1,0,0,25,86.8,2,0,0,8.2
498754,275,UD Las Palmas,Player 5,90,0,0,3,3,29,78.6,2,0,0,7.2
498754,275,UD Las Palmas,Player 6,90,0,0,0,0,65,94.0,1,0,0,7.8
498754,275,UD Las Palmas,Player 7,90,0,0,2,2,50,86.6,0,0,0,6.4
498754,275,UD Las Palmas,Player 8,90,0,0,3,1,33,85.0,5,0,0,8.0
498754,275,UD Las Palmas,Player 9,90,0,0,1,0,35,88.2,0,0,0,5.9
498754,275,UD Las Palmas,Player 10,90,0,0,1,0,51,73.1,6,1,0,6.2
498754,275,UD Las Palmas,Player 11,90,0,0,0,0,57,74.0,6,0,0,8.1
498753,263,Deportivo Alavés,Player 1,90,0,0,2,1,25,82.8,0,0,0,6.8
498753,263,Deportivo Alavés,Player 2,90,0,0,3,3,68,95.0,4,0,0,6.9
498753,263,Deportivo Alavés,Player 3,90,1,0,1,1,42,74.3,0,0,0,7.7
498753,263,Deportivo Alavés,Player 4,90,0,0,1,0,32,69.4,2,0,0,6.3
498753,263,Deportivo Alavés,Player 5,90,0,0,2,2,57,83.7,2,0,0,6.2
498753,263,Deportivo Alavés,Player 6,90,0,0,3,1,20,88.8,5,0,0,8.1
498753,263,Deportivo Alavés,Player 7,90,0,1,2,2,21,65.1,3,0,0,8.0
498753,263,Deportivo Alavés,Player 8,90,0,0,2,1,20,83.8,6,0,0,6.0
498753,263,Deportivo Alavés,Player 9,90,0,0,2,2,71,72.7,6,0,0,7.0
498753,263,Deportivo Alavés,Player 10,90,0,0,0,0,71,92.7,0,0,0,5.6
498753,263,Deportivo Alavés,Player 11,90,0,0,0,0,67,88.4,5,1,0,6.3
498753,745,CD Leganés,Player 1,90,0,0,1,0,42,87.0,1,0,0,6.2
498753,745,CD Leganés,Player 2,90,0,0,3,2,40,71.4,3,1,0,8.0
498753,745,CD Leganés,Player 3,90,0,1,2,2,22,89.5,3,0,0,7.2
498753,745,CD Leganés,Player 4,90,0,0,2,0,74,70.3,6,0,0,6.9
498753,745,CD Leganés,Player 5,90,0,0,1,1,40,83.1,3,0,0,8.7
498753,745,CD Leganés,Player 6,90,0,0,1,0,78,84.3,3,0,0,6.0
498753,745,CD Leganés,Player 7,90,0,0,2,1,56,78.3,5,0,0,8.0
498753,745,CD Leganés,Player 8,90,0,0,0,0,64,66.7,3,0,0,7.5
498753,745,CD Leganés,Player 9,90,0,0,0,0,42,94.5,2,0,0,7.7
498753,745,CD Leganés,Player 10,90,1,0,4,1,60,91.8,4,0,0,8.4
498753,745,CD Leganés,Player 11,90,0,0,3,2,32,86.4,2,1,0,7.5
498762,80,RCD Espanyol de Barcelona,Player 1,90,0,1,3,0,80,84.4,3,0,0,7.8
498762,80,RCD Espanyol de Barcelona,Player 2,90,0,0,1,1,31,73.3,5,0,0,7.7
498762,80,RCD Espanyol de Barcelona,Player 3,90,1,0,4,4,37,83.8,1,0,0,8.8
498762,80,RCD Espanyol de Barcelona,Player 4,90,0,0,3,1,69,81.4,5,0,0,7.5
498762,80,RCD Espanyol de Barcelona,Player 5,90,0,0,3,3,20,68.2,5,1,0,7.0
498762,80,RCD Espanyol de Barcelona,Player 6,90,0,1,1,0,22,74.9,3,0,0,6.9
498762,80,RCD Espanyol de Barcelona,Player 7,90,0,1,1,1,38,84.2,2,0,0,6.0
498762,80,RCD Espanyol de Barcelona,Player 8,90,0,0,1,1,25,92.8,1,0,0,6.0
498762,80,RCD Espanyol de Barcelona,Player 9,90,1,0,3,1,72,69.9,3,0,0,8.3
498762,80,RCD Espanyol de Barcelona,Player 10,90,0,0,0,0,61,81.6,6,1,0,7.0
498762,80,RCD Espanyol de Barcelona,Player 11,90,1,0,4,1,27,72.4,4,0,0,7.9
498762,558,RC Celta de Vigo,Player 1,90,0,0,3,1,24,77.7,6,0,0,5.7
498762,558,RC Celta de Vigo,Player 2,90,0,0,1,1,73,66.8,5,2,0,5.5
498762,558,RC Celta de Vigo,Player 3,90,0,0,1,1,77,68.0,3,0,0,7.0
498762,558,RC Celta de Vigo,Player 4,90,0,0,3,0,32,93.4,3,0,0,7.2
498762,558,RC Celta de Vigo,Player 5,90,0,1,1,1,44,74.2,2,0,0,7.1
498762,558,RC Celta de Vigo,Player 6,90,0,0,0,0,72,93.7,0,0,0,7.8
498762,558,RC Celta de Vigo,Player 7,90,1,0,4,3,66,74.2,5,0,0,7.4
498762,558,RC Celta de Vigo,Player 8,90,0,0,1,1,64,83.4,2,0,0,6.4
498762,558,RC Celta de Vigo,Player 9,90,0,0,0,0,28,77.0,2,0,0,5.9
498762,558,RC Celta de Vigo,Player 10,90,0,0,1,1,40,72.8,1,0,0,5.9
498762,558,RC Celta de Vigo,Player 11,90,0,0,3,0,61,94.7,2,0,0,8.1
498761,250,Real Valladolid CF,Player 1,90,0,0,2,1,53,72.5,0,0,0,6.9
498761,250,Real Valladolid CF,Player 2,90,0,0,1,0,40,85.0,1,0,0,7.3
498761,250,Real Valladolid CF,Player 3,90,0,0,2,2,80,92.6,1,0,0,7.5
498761,250,Real Valladolid CF,Player 4,90,0,0,1,0,28,69.7,3,0,0,8.5
498761,250,Real Valladolid CF,Player 5,90,0,0,1,1,31,89.7,4,0,0,5.9
498761,250,Real Valladolid CF,Player 6,90,0,0,3,2,52,88.4,3,0,0,6.4
498761,250,Real Valladolid CF,Player 7,90,0,0,1,1,52,76.5,2,0,0,8.1
498761,250,Real Valladolid CF,Player 8,90,0,0,1,1,57,80.7,3,1,0,8.0
498761,250,Real Valladolid CF,Player 9,90,0,0,0,0,40,80.8,1,0,0,8.3
498761,250,Real Valladolid CF,Player 10,90,0,0,0,0,45,83.1,6,0,0,7.8
498761,250,Real Valladolid CF,Player 11,90,0,0,3,1,73,74.8,3,0,0,7.2
498761,78,Club Atlético de Madrid,Player 1,90,0,0,0,0,78,85.3,5,0,0,6.4
498761,78,Club Atlético de Madrid,Player 2,90,0,1,1,0,61,73.2,5,0,0,8.1
498761,78,Club Atlético de Madrid,Player 3,90,1,0,2,2,75,65.6,4,1,0,8.1
498761,78,Club Atlético de Madrid,Player 4,90,0,1,2,2,35,71.8,4,1,0,7.7
498761,78,Club Atlético de Madrid,Player 5,90,1,0,2,2,77,73.2,5,0,0,5.8
498761,78,Club Atlético de Madrid,Player 6,90,0,0,1,1,54,65.1,6,0,0,6.9
498761,78,Club Atlético de Madrid,Player 7,90,0,0,2,2,55,76.3,5,0,0,8.9
498761,78,Club Atlético de Madrid,Player 8,90,1,0,4,4,64,93.4,4,1,0,7.6
498761,78,Club Atlético de Madrid,Player 9,90,0,1,3,3,42,87.2,0,0,0,6.0
498761,78,Club Atlético de Madrid,Player 10,90,1,0,1,1,26,68.2,5,0,0,6.2
498761,78,Club Atlético de Madrid,Player 11,90,1,0,1,1,80,94.9,6,0,0,8.9
498756,94,Villarreal CF,Player 1,90,0,0,2,0,37,87.0,0,0,0,7.7
498756,94,Villarreal CF,Player 2,90,0,1,0,0,56,65.8,0,1,0,7.8
498756,94,Villarreal CF,Player 3,90,0,0,2,1,62,81.8,3,0,0,6.6
498756,94,Villarreal CF,Player 4,90,0,0,2,0,61,88.2,0,0,0,5.6
498756,94,Villarreal CF,Player 5,90,1,0,4,4,34,93.2,2,0,0,5.9
498756,94,Villarreal CF,Player 6,90,0,0,3,1,45,70.9,5,0,0,6.5
498756,94,Villarreal CF,Player 7,90,0,1,2,2,43,91.0,1,1,0,6.5
498756,94,Villarreal CF,Player 8,90,1,0,4,4,28,86.4,6,0,0,6.6
498756,94,Villarreal CF,Player 9,90,0,0,2,2,57,80.5,1,0,0,5.7
498756,94,Villarreal CF,Player 10,90,0,0,0,0,63,67.7,0,0,0,5.6
498756,94,Villarreal CF,Player 11,90,0,0,1,1,53,74.4,4,0,0,7.0
498756,298,Girona FC,Player 1,90,0,0,0,0,57,90.3,3,0,0,6.4
498756,298,Girona FC,Player 2,90,0,0,3,2,42,90.8,5,0,0,8.2
498756,298,Girona FC,Player 3,90,0,0,2,1,26,86.1,4,0,0,6.2
498756,298,Girona FC,Player 4,90,0,0,3,3,48,92.3,0,0,0,6.9
498756,298,Girona FC,Player 5,90,0,0,2,1,41,70.5,4,0,0,8.4
498756,298,Girona FC,Player 6,90,2,0,5,2,75,92.4,5,0,0,5.8
498756,298,Girona FC,Player 7,90,0,1,3,3,32,92.4,5,0,0,7.7
498756,298,Girona FC,Player 8,90,0,0,3,2,58,88.9,5,0,0,7.1
498756,298,Girona FC,Player 9,90,0,1,1,1,42,94.9,1,0,0,5.8
498756,298,Girona FC,Player 10,90,0,0,2,2,29,91.7,3,0,0,5.8
498756,298,Girona FC,Player 11,90,0,0,1,1,56,93.3,3,0,0,7.8
498759,86,Real Madrid CF,Player 1,90,0,0,0,0,68,91.2,3,0,0,6.6
498759,86,Real Madrid CF,Player 2,90,1,0,3,2,65,65.5,3,1,0,6.6
498759,86,Real Madrid CF,Player 3,90,0,0,0,0,20,75.0,3,0,0,8.1
498759,86,Real Madrid CF,Player 4,90,0,0,2,2,52,91.5,5,0,0,5.7
498759,86,Real Madrid CF,Player 5,90,0,0,1,0,50,87.6,1,0,0,7.4
498759,86,Real Madrid CF,Player 6,90,0,1,1,1,51,77.4,6,0,0,7.3
498759,86,Real Madrid CF,Player 7,90,1,0,4,2,29,84.3,2,0,0,6.2
498759,86,Real Madrid CF,Player 8,90,0,1,0,0,38,79.6,3,0,0,7.9
498759,86,Real Madrid CF,Player 9,90,0,0,2,0,47,81.3,3,0,0,6.5
498759,86,Real Madrid CF,Player 10,90,0,0,2,2,27,86.4,2,0,0,8.5
498759,86,Real Madrid CF,Player 11,90,0,0,3,0,21,82.3,2,0,0,6.5
498759,82,Getafe CF,Player 1,90,0,0,1,1,66,96.0,0,0,0,5.5
498759,82,Getafe CF,Player 2,90,0,0,3,3,22,89.5,5,0,0,7.1
498759,82,Getafe CF,Player 3,90,0,0,3,0,35,93.0,5,1,0,6.4
498759,82,Getafe CF,Player 4,90,0,0,2,1,21,66.0,6,0,0,7.9
498759,82,Getafe CF,Player 5,90,0,0,1,1,25,76.1,3,0,0,6.5
498759,82,Getafe CF,Player 6,90,0,0,1,1,25,95.7,4,0,0,5.9
498759,82,Getafe CF,Player 7,90,0,0,1,0,58,94.8,1,0,0,8.3
498759,82,Getafe CF,Player 8,90,0,0,0,0,68,82.0,0,0,0,7.4
498759,82,Getafe CF,Player 9,90,0,0,3,2,69,70.9,2,0,0,5.9
498759,82,Getafe CF,Player 10,90,0,0,1,1,46,65.6,1,0,0,8.9
498759,82,Getafe CF,Player 11,90,0,0,3,3,37,75.6,6,0,0,7.3
498757,87,Rayo Vallecano de Madrid,Player 1,90,0,0,0,0,32,90.1,2,0,0,8.5
498757,87,Rayo Vallecano de Madrid,Player 2,90,0,0,0,0,20,70.4,2,1,0,5.9
498757,87,Rayo Vallecano de Madrid,Player 3,90,0,0,3,0,45,90.7,6,0,0,5.7
498757,87,Rayo Vallecano de Madrid,Player 4,90,0,0,2,2,46,79.2,1,0,0,7.6
498757,87,Rayo Vallecano de Madrid,Player 5,90,0,0,2,2,26,81.9,5,0,0,5.6
498757,87,Rayo Vallecano de Madrid,Player 6,90,1,0,1,1,33,80.6,1,0,0,8.4
498757,87,Rayo Vallecano de Madrid,Player 7,90,0,0,2,0,36,78.5,2,0,0,6.5
